species	longitude	latitude
Myrmecophaga tridactyla	-52.35	-19.2
Myrmecophaga tridactyla	-51.283	-20.083
Myrmecophaga tridactyla	-53.15	-20.016
Myrmecophaga tridactyla	-51.75	-20.85
Myrmecophaga tridactyla	-52.65	-20.75
Myrmecophaga tridactyla	-54.283	-21.633
Myrmecophaga tridactyla	-53.75	-22.033
Myrmecophaga tridactyla	-54.916	-22.3
Myrmecophaga tridactyla	-53.983	-22.433
Myrmecophaga tridactyla	-55.533	-21.733
Myrmecophaga tridactyla	-53.416	-21.9833
Myrmecophaga tridactyla	-55.116	-22.25
Myrmecophaga tridactyla	-54.12	-21.85
Myrmecophaga tridactyla	-54.383	-22.483
Myrmecophaga tridactyla	-53.816	-20.95
Myrmecophaga tridactyla	-55.516	-22.116
Myrmecophaga tridactyla	-54.666	-22.6
Myrmecophaga tridactyla	-54.5	-21.716
Myrmecophaga tridactyla	-54.25	-23.633
Myrmecophaga tridactyla	-52.533	-19.466
Myrmecophaga tridactyla	-54.5	-22.366
Myrmecophaga tridactyla	-51.7	-17.866
Myrmecophaga tridactyla	-51.15	-18.3
Myrmecophaga tridactyla	-50.766	-18.483
Myrmecophaga tridactyla	-48.383	-19.916
Myrmecophaga tridactyla	-48.383	-19.166
Myrmecophaga tridactyla	-53.266	-22.45
Myrmecophaga tridactyla	-48.2	-18.95
Myrmecophaga tridactyla	-48.1	-17.683
Myrmecophaga tridactyla	-48.2	-17.45
Myrmecophaga tridactyla	-51.533	-19.816
Myrmecophaga tridactyla	-52.483	-19.516
Myrmecophaga tridactyla	-47.696	-17.887
Myrmecophaga tridactyla	-53.279554	-22.486003
Myrmecophaga tridactyla	-55.83333333	-20.53333333
Myrmecophaga tridactyla	-56.08333333	-20.75
Myrmecophaga tridactyla	-55.78333333	-20.46666667
Myrmecophaga tridactyla	-55.56666667	-20.45
Myrmecophaga tridactyla	-55.48333333	-20.45
Myrmecophaga tridactyla	-55.06666667	-19.91666667
Myrmecophaga tridactyla	-55.65	-20.33333333
Myrmecophaga tridactyla	-55.73333333	-20.36666667
Myrmecophaga tridactyla	-55.25	-20.5
Myrmecophaga tridactyla	-55.41666667	-20.6
Myrmecophaga tridactyla	-55.41666667	-20.6
Myrmecophaga tridactyla	-55.56666667	-21.78333333
Myrmecophaga tridactyla	-54.43333333	-17.53333333
Myrmecophaga tridactyla	-54.76666667	-17.6
Myrmecophaga tridactyla	-56.71666667	-22.08333333
Myrmecophaga tridactyla	-51.15	-18.25
Myrmecophaga tridactyla	-51.15	-18.3
Myrmecophaga tridactyla	-50.65	-18.4
Myrmecophaga tridactyla	-50.71666667	-18.43333333
Myrmecophaga tridactyla	-50.65888889	-18.41722222
Myrmecophaga tridactyla	-50.66527778	-18.40861111
Myrmecophaga tridactyla	-50.62722222	-18.4325
Myrmecophaga tridactyla	-50.6525	-18.50638889
Myrmecophaga tridactyla	-50.4525	-18.685
Myrmecophaga tridactyla	-50.40694444	-18.71861111
Myrmecophaga tridactyla	-50.81111111	-18.47444444
Myrmecophaga tridactyla	-50.81361111	-18.50277778
Myrmecophaga tridactyla	-50.68611111	-18.24583333
Myrmecophaga tridactyla	-55.68305556	-22.21333333
Myrmecophaga tridactyla	-56.687362	-20.605182
Myrmecophaga tridactyla	-57.41972222	-19.48944444
Myrmecophaga tridactyla	-55.250581	-18.503303
Myrmecophaga tridactyla	-55.46704	-17.82399
Myrmecophaga tridactyla	-55.724006	-18.278968
Myrmecophaga tridactyla	-57.134642	-18.645071
Myrmecophaga tridactyla	-55.43111111	-19.58611111
Myrmecophaga tridactyla	-55.421349	-19.373999
Myrmecophaga tridactyla	-56.70833333	-21.98305556
Myrmecophaga tridactyla	-54.73611111	-20.51027778
Myrmecophaga tridactyla	-54.988067	-21.650864
Myrmecophaga tridactyla	-55.247853	-21.371152
Myrmecophaga tridactyla	-57.470423	-19.411004
Myrmecophaga tridactyla	-54.69807	-22.685366
Myrmecophaga tridactyla	-50.856237	-20.995094
Myrmecophaga tridactyla	-55.7752478	-10.92247897
Myrmecophaga tridactyla	-55.7752478	-10.92247897
Myrmecophaga tridactyla	-55.78096638	-10.97390629
Myrmecophaga tridactyla	-55.78096638	-10.97390629
Myrmecophaga tridactyla	-65.057885	-9.626266
Myrmecophaga tridactyla	-64.943013	-9.604133
Myrmecophaga tridactyla	-65.047801	-9.600546
Myrmecophaga tridactyla	-64.791232	-9.431653
Myrmecophaga tridactyla	-64.847366	-9.440837
Myrmecophaga tridactyla	-64.81852	-9.438818
Myrmecophaga tridactyla	-65.045199	-9.62974
Myrmecophaga tridactyla	-65.372172	-9.608831
Myrmecophaga tridactyla	-64.811792	-9.437243
Myrmecophaga tridactyla	-65.044347	-9.641008
Myrmecophaga tridactyla	-64.868194	-9.445302
Myrmecophaga tridactyla	-64.859997	-9.456736
Myrmecophaga tridactyla	-64.831499	-9.448333
Myrmecophaga tridactyla	-65.454136	-9.63107
Myrmecophaga tridactyla	-65.363079	-9.598015
Myrmecophaga tridactyla	-65.346724	-9.597735
Myrmecophaga tridactyla	-65.049585	-9.5905
Myrmecophaga tridactyla	-65.057826	-9.623558
Myrmecophaga tridactyla	-64.83932	-9.439294
Myrmecophaga tridactyla	-64.846815	-9.452992
Myrmecophaga tridactyla	-64.814203	-9.447572
Myrmecophaga tridactyla	-65.367628	-9.60876
Myrmecophaga tridactyla	-65.057871	-9.612259
Myrmecophaga tridactyla	-65.446407	-9.625637
Myrmecophaga tridactyla	-65.439947	-9.63144
Myrmecophaga tridactyla	-47.37627778	-19.90255556
Myrmecophaga tridactyla	-47.10277778	-19.705
Myrmecophaga tridactyla	-56.8025268	-16.67146639
Myrmecophaga tridactyla	-56.7568011	-17.32435762
Myrmecophaga tridactyla	-56.75155656	-17.35429798
Myrmecophaga tridactyla	-56.60360242	-17.49842116
Myrmecophaga tridactyla	-55.9707114	-15.28583744
Myrmecophaga tridactyla	-55.83243966	-15.44432322
Myrmecophaga tridactyla	-55.82581749	-15.44361032
Myrmecophaga tridactyla	-56.76792646	-17.35302504
Myrmecophaga tridactyla	-57.52223593	-18.29255379
Myrmecophaga tridactyla	-43.37047264	-18.10318944
Myrmecophaga tridactyla	-43.35135159	-18.09547348
Myrmecophaga tridactyla	-43.33698668	-18.0952097
Myrmecophaga tridactyla	-43.33709607	-18.1355285
Myrmecophaga tridactyla	-43.37929233	-18.1220188
Myrmecophaga tridactyla	-43.32296242	-18.15010731
Myrmecophaga tridactyla	-43.33612008	-18.14954388
Myrmecophaga tridactyla	-43.3650586	-18.14870141
Myrmecophaga tridactyla	-43.37714002	-18.1500369
Myrmecophaga tridactyla	-43.32560163	-18.17453553
Myrmecophaga tridactyla	-43.37598944	-18.18830222
Myrmecophaga tridactyla	-43.32192608	-18.20358335
Myrmecophaga tridactyla	-43.37872764	-18.20352627
Myrmecophaga tridactyla	-43.33618647	-18.21781196
Myrmecophaga tridactyla	-43.33526991	-18.23057073
Myrmecophaga tridactyla	-43.81153087	-17.9088987
Myrmecophaga tridactyla	-43.78296626	-17.88122291
Myrmecophaga tridactyla	-43.79628268	-17.93628766
Myrmecophaga tridactyla	-43.81195424	-17.93602346
Myrmecophaga tridactyla	-43.78178265	-17.94878709
Myrmecophaga tridactyla	-43.81025983	-17.94924759
Myrmecophaga tridactyla	-43.82493847	-17.94912044
Myrmecophaga tridactyla	-43.76899874	-17.93646116
Myrmecophaga tridactyla	-43.71328038	-17.88195725
Myrmecophaga tridactyla	-43.74044964	-17.93522961
Myrmecophaga tridactyla	-43.75400545	-17.94882372
Myrmecophaga tridactyla	-43.75508017	-17.90788491
Myrmecophaga tridactyla	-43.76858375	-17.88173874
Myrmecophaga tridactyla	-43.72604593	-17.89520812
Myrmecophaga tridactyla	-43.71280822	-17.92214487
Myrmecophaga tridactyla	-43.68529689	-17.88108243
Myrmecophaga tridactyla	-48.33806	-23.42348
Myrmecophaga tridactyla	-47.09268	-21.36435
Myrmecophaga tridactyla	-52.25877	-22.56167
Myrmecophaga tridactyla	-52.26484	-22.56137
Myrmecophaga tridactyla	-50.23104	-20.49255
Myrmecophaga tridactyla	-49.9438	-13.5693
Myrmecophaga tridactyla	-49.9612	-13.5262
Myrmecophaga tridactyla	-49.9727	-13.6762
Myrmecophaga tridactyla	-49.9768	-13.6854
Myrmecophaga tridactyla	-49.9681	-13.6771
Myrmecophaga tridactyla	-49.9759	-13.6651
Myrmecophaga tridactyla	-49.9769	-13.5075
Myrmecophaga tridactyla	-50.1022	-13.5153
Myrmecophaga tridactyla	-49.9762	-13.6829
Myrmecophaga tridactyla	-58.289425	-9.821387
Myrmecophaga tridactyla	-58.253349	-9.824272
Myrmecophaga tridactyla	-58.2539	-9.837454
Myrmecophaga tridactyla	-58.279386	-9.842476
Myrmecophaga tridactyla	-58.297103	-9.854327
Myrmecophaga tridactyla	-58.284271	-9.865571
Myrmecophaga tridactyla	-58.270443	-9.876203
Myrmecophaga tridactyla	-58.233975	-9.84411
Myrmecophaga tridactyla	-47.339	-19.86505556
Myrmecophaga tridactyla	-47.24930556	-19.80622222
Myrmecophaga tridactyla	-47.07086111	-19.69352778
Myrmecophaga tridactyla	-47.00536111	-19.70988889
Myrmecophaga tridactyla	-47.27633333	-19.82816667
Myrmecophaga tridactyla	-47.45786111	-20.221
Myrmecophaga tridactyla	-48.304628	-18.604674
Myrmecophaga tridactyla	-48.320125	-18.616526
Myrmecophaga tridactyla	-48.491467	-18.553449
Myrmecophaga tridactyla	-48.499371	-18.550429
Myrmecophaga tridactyla	-48.320258	-18.618334
Myrmecophaga tridactyla	-48.314395	-18.618314
Myrmecophaga tridactyla	-48.310751	-18.611552
Myrmecophaga tridactyla	-48.320258	-18.618334
Myrmecophaga tridactyla	-48.302741	-18.619835
Myrmecophaga tridactyla	-48.313158	-18.617702
Myrmecophaga tridactyla	-48.312559	-18.617991
Myrmecophaga tridactyla	-48.088253	-18.375887
Myrmecophaga tridactyla	-48.10922	-18.385185
Myrmecophaga tridactyla	-48.118808	-18.409394
Myrmecophaga tridactyla	-46.439858	-20.248119
Myrmecophaga tridactyla	-48.110648	-18.385495
Myrmecophaga tridactyla	-48.105107	-18.393239
Myrmecophaga tridactyla	-48.082277	-18.375575
Myrmecophaga tridactyla	-48.082277	-18.375575
Myrmecophaga tridactyla	-48.109014	-18.416017
Myrmecophaga tridactyla	-48.102588	-18.364124
Myrmecophaga tridactyla	-48.14547	-18.340977
Myrmecophaga tridactyla	-48.320624	-18.61731
Myrmecophaga tridactyla	-48.691361	-17.777141
Myrmecophaga tridactyla	-48.71559	-17.776218
Myrmecophaga tridactyla	-55.522568	-5.659868
Myrmecophaga tridactyla	-47.991192	-18.034459
Myrmecophaga tridactyla	-48.896822	-19.391036
Myrmecophaga tridactyla	-48.18426	-17.551432
Myrmecophaga tridactyla	-57.71666667	-22.1
Myrmecophaga tridactyla	-57.16666667	-22.41666667
Myrmecophaga tridactyla	-57.16666667	-22.41666667
Myrmecophaga tridactyla	-55.38333333	-24.11666667
Myrmecophaga tridactyla	-55.38333333	-24.11666667
Myrmecophaga tridactyla	-55.38333333	-24.11666667
Myrmecophaga tridactyla	-55.96666667	-26.23333333
Myrmecophaga tridactyla	-58.56666667	-24.25
Myrmecophaga tridactyla	-58.28333333	-24.18333333
Myrmecophaga tridactyla	-59.5	-24.25
Myrmecophaga tridactyla	-59.5	-24.25
Myrmecophaga tridactyla	-60.13333333	-22.65
Myrmecophaga tridactyla	-62.27305556	-21.64416667
Myrmecophaga tridactyla	-61.65694444	-21.21055556
Myrmecophaga tridactyla	-61.65694444	-21.21055556
Myrmecophaga tridactyla	-60.33333333	-20.33333333
Myrmecophaga tridactyla	-60.33333333	-20.33333333
Myrmecophaga tridactyla	-60.33333333	-20.33333333
Myrmecophaga tridactyla	-60.33333333	-20.33333333
Myrmecophaga tridactyla	-58.55897	-20.29891
Myrmecophaga tridactyla	-43.76539535	-17.6155282
Myrmecophaga tridactyla	-43.74145412	-17.63897515
Myrmecophaga tridactyla	-43.76406875	-17.87506184
Myrmecophaga tridactyla	-43.75749742	-17.85744173
Myrmecophaga tridactyla	-44.28518457	-17.79365369
Myrmecophaga tridactyla	-44.27872497	-17.96111121
Myrmecophaga tridactyla	-44.28451024	-17.96861058
Myrmecophaga tridactyla	-44.27144822	-17.91139839
Myrmecophaga tridactyla	-44.28785974	-17.77498233
Myrmecophaga tridactyla	-44.28208511	-17.75623093
Myrmecophaga tridactyla	-44.27144822	-17.91139839
Myrmecophaga tridactyla	-44.22920117	-17.79966964
Myrmecophaga tridactyla	-44.27764044	-17.81586691
Myrmecophaga tridactyla	-44.64636597	-15.05883567
Myrmecophaga tridactyla	-44.62362847	-14.98089177
Myrmecophaga tridactyla	-44.60622001	-15.11784343
Myrmecophaga tridactyla	-44.6607888	-14.91919191
Myrmecophaga tridactyla	-44.6235014	-14.91655756
Myrmecophaga tridactyla	-45.46110742	-15.5114545
Myrmecophaga tridactyla	-45.51694036	-15.5060522
Myrmecophaga tridactyla	-44.66940408	-15.02405399
Myrmecophaga tridactyla	-44.64180373	-14.9155941
Myrmecophaga tridactyla	-44.58578345	-15.05100701
Myrmecophaga tridactyla	-44.68389857	-14.95603401
Myrmecophaga tridactyla	-44.65589521	-14.99676822
Myrmecophaga tridactyla	-44.65569472	-15.05112478
Myrmecophaga tridactyla	-44.64218577	-14.95609596
Myrmecophaga tridactyla	-43.970164	-14.849665
Myrmecophaga tridactyla	-44.000947	-14.835012
Myrmecophaga tridactyla	-45.21912	-15.212978
Myrmecophaga tridactyla	-45.192051	-15.186382
Myrmecophaga tridactyla	-45.44830556	-15.70202778
Myrmecophaga tridactyla	-44.22318	-15.135231
Myrmecophaga tridactyla	-44.279514	-15.109324
Myrmecophaga tridactyla	-44.31981	-15.108973
Myrmecophaga tridactyla	-44.306743	-15.176134
Myrmecophaga tridactyla	-44.293061	-15.162586
Myrmecophaga tridactyla	-71.067944	-7.436528
Myrmecophaga tridactyla	-70.978	-7.341778
Myrmecophaga tridactyla	-71.876917	-7.341317
Myrmecophaga tridactyla	-71.8788	-7.358717
Myrmecophaga tridactyla	-52.2579	-15.855
Myrmecophaga tridactyla	-52.2579	-15.855
Myrmecophaga tridactyla	-52.2156	-15.8558
Myrmecophaga tridactyla	-52.2156	-15.8558
Myrmecophaga tridactyla	-52.23	-15.8415
Myrmecophaga tridactyla	-52.2575	-15.841
Myrmecophaga tridactyla	-52.2575	-15.841
Myrmecophaga tridactyla	-52.2158	-15.8416
Myrmecophaga tridactyla	-52.2017	-15.8138
Myrmecophaga tridactyla	-52.2022	-15.787
Myrmecophaga tridactyla	-52.2022	-15.787
Myrmecophaga tridactyla	-52.2022	-15.787
Myrmecophaga tridactyla	-52.2022	-15.787
Myrmecophaga tridactyla	-52.2022	-15.787
Myrmecophaga tridactyla	-52.2301	-15.8277
Myrmecophaga tridactyla	-52.2161	-15.8278
Myrmecophaga tridactyla	-52.2161	-15.8278
Myrmecophaga tridactyla	-52.2161	-15.8278
Myrmecophaga tridactyla	-52.2161	-15.8278
Myrmecophaga tridactyla	-52.2161	-15.8278
Myrmecophaga tridactyla	-52.2161	-15.8278
Myrmecophaga tridactyla	-52.2161	-15.8278
Myrmecophaga tridactyla	-52.2161	-15.8278
Myrmecophaga tridactyla	-52.2161	-15.8278
Myrmecophaga tridactyla	-52.2161	-15.8278
Myrmecophaga tridactyla	-52.2161	-15.8278
Myrmecophaga tridactyla	-52.2161	-15.8278
Myrmecophaga tridactyla	-52.2161	-15.8278
Myrmecophaga tridactyla	-52.2615	-15.8005
Myrmecophaga tridactyla	-52.2448	-15.8005
Myrmecophaga tridactyla	-52.2165	-15.8005
Myrmecophaga tridactyla	-52.1743	-15.8144
Myrmecophaga tridactyla	-52.1743	-15.8144
Myrmecophaga tridactyla	-52.1743	-15.8144
Myrmecophaga tridactyla	-52.1743	-15.8144
Myrmecophaga tridactyla	-52.1743	-15.8144
Myrmecophaga tridactyla	-52.1743	-15.8144
Myrmecophaga tridactyla	-52.1743	-15.8144
Myrmecophaga tridactyla	-52.1743	-15.8144
Myrmecophaga tridactyla	-52.1743	-15.8144
Myrmecophaga tridactyla	-52.1731	-15.7879
Myrmecophaga tridactyla	-52.1627	-15.775
Myrmecophaga tridactyla	-52.2626	-15.849
Myrmecophaga tridactyla	-52.2626	-15.849
Myrmecophaga tridactyla	-52.2626	-15.849
Myrmecophaga tridactyla	-52.2556	-15.8445
Myrmecophaga tridactyla	-52.2391	-15.8339
Myrmecophaga tridactyla	-52.2391	-15.8339
Myrmecophaga tridactyla	-52.2391	-15.8339
Myrmecophaga tridactyla	-52.2298	-15.8271
Myrmecophaga tridactyla	-52.2298	-15.8271
Myrmecophaga tridactyla	-52.2298	-15.8271
Myrmecophaga tridactyla	-52.2298	-15.8271
Myrmecophaga tridactyla	-52.2298	-15.8271
Myrmecophaga tridactyla	-52.2456	-15.8513
Myrmecophaga tridactyla	-52.2399	-15.8476
Myrmecophaga tridactyla	-52.2399	-15.8476
Myrmecophaga tridactyla	-52.2399	-15.8476
Myrmecophaga tridactyla	-52.2399	-15.8476
Myrmecophaga tridactyla	-52.2399	-15.8476
Myrmecophaga tridactyla	-52.2399	-15.8476
Myrmecophaga tridactyla	-52.233	-15.8423
Myrmecophaga tridactyla	-52.233	-15.8423
Myrmecophaga tridactyla	-52.233	-15.8423
Myrmecophaga tridactyla	-52.2243	-15.8367
Myrmecophaga tridactyla	-52.2162	-15.8316
Myrmecophaga tridactyla	-52.2162	-15.8316
Myrmecophaga tridactyla	-52.2162	-15.8316
Myrmecophaga tridactyla	-52.2626	-15.849
Myrmecophaga tridactyla	-52.2626	-15.849
Myrmecophaga tridactyla	-52.2556	-15.8445
Myrmecophaga tridactyla	-52.2556	-15.8445
Myrmecophaga tridactyla	-52.2464	-15.8385
Myrmecophaga tridactyla	-52.2391	-15.8339
Myrmecophaga tridactyla	-52.2391	-15.8339
Myrmecophaga tridactyla	-52.2399	-15.8476
Myrmecophaga tridactyla	-52.233	-15.8423
Myrmecophaga tridactyla	-52.233	-15.8423
Myrmecophaga tridactyla	-52.233	-15.8423
Myrmecophaga tridactyla	-52.233	-15.8423
Myrmecophaga tridactyla	-52.2243	-15.8367
Myrmecophaga tridactyla	-52.2243	-15.8367
Myrmecophaga tridactyla	-52.2243	-15.8367
Myrmecophaga tridactyla	-52.2162	-15.8316
Myrmecophaga tridactyla	-52.2162	-15.8316
Myrmecophaga tridactyla	-52.2162	-15.8316
Myrmecophaga tridactyla	-52.2162	-15.8316
Myrmecophaga tridactyla	-52.2162	-15.8316
Myrmecophaga tridactyla	-52.2162	-15.8316
Myrmecophaga tridactyla	-52.2162	-15.8316
Myrmecophaga tridactyla	-52.2162	-15.8316
Myrmecophaga tridactyla	-52.2162	-15.8316
Myrmecophaga tridactyla	-52.2556	-15.8445
Myrmecophaga tridactyla	-52.2556	-15.8445
Myrmecophaga tridactyla	-52.2391	-15.8339
Myrmecophaga tridactyla	-52.2456	-15.8513
Myrmecophaga tridactyla	-52.233	-15.8423
Myrmecophaga tridactyla	-52.233	-15.8423
Myrmecophaga tridactyla	-52.233	-15.8423
Myrmecophaga tridactyla	-52.233	-15.8423
Myrmecophaga tridactyla	-52.233	-15.8423
Myrmecophaga tridactyla	-52.233	-15.8423
Myrmecophaga tridactyla	-52.233	-15.8423
Myrmecophaga tridactyla	-52.233	-15.8423
Myrmecophaga tridactyla	-52.2243	-15.8367
Myrmecophaga tridactyla	-52.2243	-15.8367
Myrmecophaga tridactyla	-52.2162	-15.8316
Myrmecophaga tridactyla	-52.2162	-15.8316
Myrmecophaga tridactyla	-52.2162	-15.8316
Myrmecophaga tridactyla	-52.2162	-15.8316
Myrmecophaga tridactyla	-52.2162	-15.8316
Myrmecophaga tridactyla	-52.2162	-15.8316
Myrmecophaga tridactyla	-52.2162	-15.8316
Myrmecophaga tridactyla	-52.2162	-15.8316
Myrmecophaga tridactyla	-52.2162	-15.8316
Myrmecophaga tridactyla	-52.2162	-15.8316
Myrmecophaga tridactyla	-52.2162	-15.8316
Myrmecophaga tridactyla	-52.2162	-15.8316
Myrmecophaga tridactyla	-52.2162	-15.8316
Myrmecophaga tridactyla	-52.2162	-15.8316
Myrmecophaga tridactyla	-52.2162	-15.8316
Myrmecophaga tridactyla	-52.2626	-15.849
Myrmecophaga tridactyla	-52.2556	-15.8445
Myrmecophaga tridactyla	-52.2399	-15.8476
Myrmecophaga tridactyla	-52.2162	-15.8316
Myrmecophaga tridactyla	-52.2162	-15.8316
Myrmecophaga tridactyla	-40.67	-6.28
Myrmecophaga tridactyla	-71.39613923	-11.88198295
Myrmecophaga tridactyla	-71.41673179	-11.85551286
Myrmecophaga tridactyla	-71.39672706	-11.8873002
Myrmecophaga tridactyla	-57.24397	-28.5836
Myrmecophaga tridactyla	-56.1367977	-16.80307484
Myrmecophaga tridactyla	-56.09960279	-16.71260847
Myrmecophaga tridactyla	-56.47187902	-16.67571181
Myrmecophaga tridactyla	-56.1374207	-16.67720141
Myrmecophaga tridactyla	-56.12375277	-16.66786103
Myrmecophaga tridactyla	-56.47010552	-16.69309025
Myrmecophaga tridactyla	-56.17360151	-16.69011204
Myrmecophaga tridactyla	-56.16434483	-16.67716715
Myrmecophaga tridactyla	-56.17829888	-16.68602703
Myrmecophaga tridactyla	-56.18988803	-16.72444348
Myrmecophaga tridactyla	-56.18025506	-16.72650254
Myrmecophaga tridactyla	-56.17424438	-16.76083581
Myrmecophaga tridactyla	-56.20024158	-16.67767948
Myrmecophaga tridactyla	-56.28558411	-16.6746921
Myrmecophaga tridactyla	-56.26746841	-16.69123386
Myrmecophaga tridactyla	-56.19902798	-16.67634603
Myrmecophaga tridactyla	-56.40563957	-16.74854358
Myrmecophaga tridactyla	-56.31671383	-16.64185785
Myrmecophaga tridactyla	-56.3549635	-16.66343072
Myrmecophaga tridactyla	-56.27361769	-16.76886595
Myrmecophaga tridactyla	-56.30944855	-16.54690246
Myrmecophaga tridactyla	-56.17431283	-16.67734272
Myrmecophaga tridactyla	-56.32071307	-16.54168755
Myrmecophaga tridactyla	-56.26698947	-16.58776893
Myrmecophaga tridactyla	-56.34180441	-16.50975545
Myrmecophaga tridactyla	-56.28328564	-16.59161315
Myrmecophaga tridactyla	-56.25418419	-16.60253878
Myrmecophaga tridactyla	-56.32224162	-16.48495191
Myrmecophaga tridactyla	-56.49435448	-16.76288161
Myrmecophaga tridactyla	-56.47319352	-16.70596135
Myrmecophaga tridactyla	-56.46781465	-16.7446817
Myrmecophaga tridactyla	-56.34900085	-16.81765858
Myrmecophaga tridactyla	-56.35211518	-16.82640031
Myrmecophaga tridactyla	-56.47093734	-16.72820175
Myrmecophaga tridactyla	-56.46578402	-16.71923941
Myrmecophaga tridactyla	-56.46087272	-16.73114066
Myrmecophaga tridactyla	-56.45824035	-16.74311105
Myrmecophaga tridactyla	-56.36373394	-16.62292515
Myrmecophaga tridactyla	-56.36731467	-16.61457462
Myrmecophaga tridactyla	-56.39774201	-16.5980595
Myrmecophaga tridactyla	-56.40189946	-16.6238521
Myrmecophaga tridactyla	-56.42219533	-16.66230022
Myrmecophaga tridactyla	-56.2225315	-16.73140245
Myrmecophaga tridactyla	-56.2274652	-16.72455125
Myrmecophaga tridactyla	-56.26963444	-16.67901146
Myrmecophaga tridactyla	-56.27092001	-16.70601611
Myrmecophaga tridactyla	-56.25662183	-16.76505413
Myrmecophaga tridactyla	-56.25584006	-16.66663289
Myrmecophaga tridactyla	-56.36375611	-16.5820037
Myrmecophaga tridactyla	-56.28557714	-16.5752237
Myrmecophaga tridactyla	-56.15238043	-16.68952005
Myrmecophaga tridactyla	-56.48683126	-16.74124965
Myrmecophaga tridactyla	-56.45938764	-16.66881861
Myrmecophaga tridactyla	-56.38525493	-16.56567066
Myrmecophaga tridactyla	-56.32719612	-16.77057543
Myrmecophaga tridactyla	-55.96577	-16.80434704
Myrmecophaga tridactyla	-56.02300225	-16.80424716
Myrmecophaga tridactyla	-56.00200025	-16.80084728
Myrmecophaga tridactyla	-56.01779919	-16.79963076
Myrmecophaga tridactyla	-56.08471767	-16.79892694
Myrmecophaga tridactyla	-55.98114814	-16.7976539
Myrmecophaga tridactyla	-56.01196043	-16.79097998
Myrmecophaga tridactyla	-55.98428822	-16.78769991
Myrmecophaga tridactyla	-56.01639399	-16.78277607
Myrmecophaga tridactyla	-55.99061545	-16.78000305
Myrmecophaga tridactyla	-55.98535522	-16.77936259
Myrmecophaga tridactyla	-55.98757095	-16.76845489
Myrmecophaga tridactyla	-55.99037862	-16.76265685
Myrmecophaga tridactyla	-56.00873241	-16.76025125
Myrmecophaga tridactyla	-55.98623004	-16.75769239
Myrmecophaga tridactyla	-55.97085933	-16.73746029
